Input feed cut file input-unit/ppe-omni-7.205Ghz-rhcp.cut, CF(dB)=-0.20, complex field for theta,phi degrees
    THETA    PHI        POL-1,real         POL-1,imag         POL-2,real         POL-2,imag
  175.00   270.00       2.205648E-02       9.270358E-03       4.551435E-01       2.625407E-01
  176.00   270.00       1.594771E-02       7.248096E-03       4.639617E-01       2.631191E-01
  177.00   270.00       1.118703E-02       5.594703E-03       4.708603E-01       2.636765E-01
  178.00   270.00       7.795820E-03       4.352092E-03       4.758007E-01       2.641616E-01
  179.00   270.00       5.787626E-03       3.550099E-03       4.787570E-01       2.645374E-01
  180.00   270.00       5.168917E-03       3.206137E-03       4.797157E-01       2.647823E-01
    0.00   275.00      -7.188553E-01       1.944476E+00      -8.465028E-03       1.931875E-02
    1.00   275.00      -7.190460E-01       1.943413E+00      -8.129315E-03       1.944540E-02
    2.00   275.00      -7.191395E-01       1.940475E+00      -7.744775E-03       1.983371E-02
    3.00   275.00      -7.191160E-01       1.935670E+00      -7.317848E-03       2.048183E-02
    4.00   275.00      -7.189455E-01       1.929012E+00      -6.857537E-03       2.138398E-02
    5.00   275.00      -7.185880E-01       1.920521E+00      -6.375413E-03       2.253044E-02
    6.00   275.00      -7.179934E-01       1.910226E+00      -5.885512E-03       2.390751E-02
    7.00   275.00      -7.171028E-01       1.898163E+00      -5.404199E-03       2.549745E-02
    8.00   275.00      -7.158485E-01       1.884375E+00      -4.949966E-03       2.727845E-02
    9.00   275.00      -7.141553E-01       1.868912E+00      -4.543179E-03       2.922451E-02
   10.00   275.00      -7.119408E-01       1.851835E+00      -4.205764E-03       3.130542E-02
   11.00   275.00      -7.091163E-01       1.833211E+00      -3.960834E-03       3.348662E-02
   12.00   275.00      -7.055882E-01       1.813118E+00      -3.832233E-03       3.572910E-02
   13.00   275.00      -7.012582E-01       1.791642E+00      -3.844001E-03       3.798925E-02
   14.00   275.00      -6.960247E-01       1.768882E+00      -4.019729E-03       4.021871E-02
   15.00   275.00      -6.897837E-01       1.744945E+00      -4.381784E-03       4.236423E-02
   16.00   275.00      -6.824300E-01       1.719950E+00      -4.950394E-03       4.436752E-02
   17.00   275.00      -6.738581E-01       1.694032E+00      -5.742544E-03       4.616516E-02
   18.00   275.00      -6.639643E-01       1.667337E+00      -6.770681E-03       4.768864E-02
   19.00   275.00      -6.526481E-01       1.640028E+00      -8.041210E-03       4.886450E-02
   20.00   275.00      -6.398145E-01       1.612283E+00      -9.552764E-03       4.961479E-02
   21.00   275.00      -6.254013E-01       1.584319E+00      -1.129097E-02       4.985564E-02
   22.00   275.00      -6.092751E-01       1.556316E+00      -1.323919E-02       4.950601E-02
   23.00   275.00      -5.914194E-01       1.528531E+00      -1.535823E-02       4.847931E-02
   24.00   275.00      -5.717905E-01       1.501225E+00      -1.759457E-02       4.669139E-02
   25.00   275.00      -5.503796E-01       1.474677E+00      -1.987741E-02       4.406274E-02
   26.00   275.00      -5.272125E-01       1.449185E+00      -2.211645E-02       4.052217E-02
   27.00   275.00      -5.023568E-01       1.425061E+00      -2.420112E-02       3.601137E-02
   28.00   275.00      -4.759291E-01       1.402626E+00      -2.600064E-02       3.049028E-02
   29.00   275.00      -4.481022E-01       1.382203E+00      -2.736547E-02       2.394297E-02
   30.00   275.00      -4.191103E-01       1.364103E+00      -2.813019E-02       1.638377E-02
   31.00   275.00      -3.892533E-01       1.348615E+00      -2.811836E-02       7.863435E-03
   32.00   275.00      -3.588974E-01       1.335988E+00      -2.714921E-02      -1.525439E-03
   33.00   275.00      -3.284634E-01       1.326431E+00      -2.504531E-02      -1.164526E-02
   34.00   275.00      -2.984474E-01       1.320045E+00      -2.164715E-02      -2.230724E-02
   35.00   275.00      -2.693749E-01       1.316871E+00      -1.682008E-02      -3.327564E-02
   36.00   275.00      -2.417993E-01       1.316835E+00      -1.047103E-02      -4.426923E-02
   37.00   275.00      -2.162763E-01       1.319747E+00      -2.561124E-03      -5.496858E-02
   38.00   275.00      -1.933364E-01       1.325295E+00       6.881801E-03      -6.502724E-02
   39.00   275.00      -1.734551E-01       1.333047E+00       1.775275E-02      -7.408712E-02
   40.00   275.00      -1.570218E-01       1.342464E+00       2.986268E-02      -8.179770E-02
   41.00   275.00      -1.443091E-01       1.352927E+00       4.293785E-02      -8.783881E-02
   42.00   275.00      -1.354533E-01       1.363722E+00       5.661957E-02      -9.194317E-02
   43.00   275.00      -1.304366E-01       1.374136E+00       7.048127E-02      -9.392112E-02
   44.00   275.00      -1.290626E-01       1.383456E+00       8.404257E-02      -9.368582E-02
   45.00   275.00      -1.310160E-01       1.391032E+00       9.679837E-02      -9.125778E-02
   46.00   275.00      -1.357983E-01       1.396307E+00       1.082461E-01      -8.679416E-02
   47.00   275.00      -1.428150E-01       1.398857E+00       1.179244E-01      -8.057691E-02
   48.00   275.00      -1.514032E-01       1.398434E+00       1.254501E-01      -7.300680E-02
   49.00   275.00      -1.608711E-01       1.394931E+00       1.305480E-01      -6.458190E-02
   50.00   275.00      -1.705666E-01       1.388437E+00       1.330858E-01      -5.586583E-02
   51.00   275.00      -1.799102E-01       1.379189E+00       1.330885E-01      -4.744695E-02
   52.00   275.00      -1.884420E-01       1.367541E+00       1.307454E-01      -3.989082E-02
   53.00   275.00      -1.958501E-01       1.353919E+00       1.264001E-01      -3.369114E-02
   54.00   275.00      -2.019896E-01       1.338779E+00       1.205275E-01      -2.922415E-02
   55.00   275.00      -2.068456E-01       1.322518E+00       1.136858E-01      -2.671219E-02
   56.00   275.00      -2.105515E-01       1.305459E+00       1.064767E-01      -2.619875E-02
   57.00   275.00      -2.133079E-01       1.287797E+00       9.947771E-02      -2.754566E-02
   58.00   275.00      -2.153373E-01       1.269580E+00       9.318671E-02      -3.044732E-02
   59.00   275.00      -2.168205E-01       1.250713E+00       8.796972E-02      -3.446548E-02
   60.00   275.00      -2.178541E-01       1.230999E+00       8.402656E-02      -3.907959E-02
   61.00   275.00      -2.183520E-01       1.210153E+00       8.136138E-02      -4.375510E-02
   62.00   275.00      -2.180933E-01       1.187903E+00       7.980307E-02      -4.800098E-02
   63.00   275.00      -2.166721E-01       1.164049E+00       7.902423E-02      -5.143938E-02
   64.00   275.00      -2.135427E-01       1.138541E+00       7.859416E-02      -5.385161E-02
   65.00   275.00      -2.080770E-01       1.111536E+00       7.804439E-02      -5.520574E-02
   66.00   275.00      -1.996768E-01       1.083445E+00       7.694179E-02      -5.565431E-02
   67.00   275.00      -1.877744E-01       1.054911E+00       7.495457E-02      -5.552294E-02
   68.00   275.00      -1.720492E-01       1.026805E+00       7.191332E-02      -5.524068E-02
   69.00   275.00      -1.524363E-01       1.000147E+00       6.784141E-02      -5.528451E-02
   70.00   275.00      -1.292007E-01       9.760142E-01       6.296245E-02      -5.609813E-02
   71.00   275.00      -1.029877E-01       9.554168E-01       5.767587E-02      -5.801634E-02
   72.00   275.00      -7.470444E-02       9.391817E-01       5.251004E-02      -6.120442E-02
   73.00   275.00      -4.557390E-02       9.278273E-01       4.804566E-02      -6.561016E-02
   74.00   275.00      -1.695145E-02       9.214979E-01       4.483527E-02      -7.095992E-02
   75.00   275.00       9.789252E-03       9.199135E-01       4.331984E-02      -7.677527E-02
   76.00   275.00       3.336984E-02       9.223748E-01       4.375914E-02      -8.242210E-02
   77.00   275.00       5.283620E-02       9.278341E-01       4.617790E-02      -8.718534E-02
   78.00   275.00       6.754932E-02       9.349655E-01       5.034693E-02      -9.035007E-02
   79.00   275.00       7.732523E-02       9.423353E-01       5.579407E-02      -9.129744E-02
   80.00   275.00       8.243212E-02       9.485423E-01       6.184521E-02      -8.958378E-02
   81.00   275.00       8.351847E-02       9.523636E-01       6.769076E-02      -8.500230E-02
   82.00   275.00       8.162028E-02       9.528947E-01       7.247572E-02      -7.762550E-02
   83.00   275.00       7.791312E-02       9.495990E-01       7.538772E-02      -6.780262E-02
   84.00   275.00       7.363669E-02       9.423757E-01       7.575262E-02      -5.614015E-02
   85.00   275.00       6.993011E-02       9.315240E-01       7.311217E-02      -4.344495E-02
   86.00   275.00       6.766719E-02       9.176692E-01       6.728068E-02      -3.064951E-02
   87.00   275.00       6.747861E-02       9.016577E-01       5.837672E-02      -1.870959E-02
   88.00   275.00       6.957244E-02       8.843976E-01       4.681611E-02      -8.513357E-03
   89.00   275.00       7.382850E-02       8.667484E-01       3.327961E-02      -7.843122E-04
   90.00   275.00       7.981763E-02       8.493789E-01       1.864801E-02       3.999672E-03
   91.00   275.00       8.697836E-02       8.327314E-01       3.912429E-03       5.654380E-03
   92.00   275.00       9.463614E-02       8.168846E-01      -9.929505E-03       4.323427E-03
   93.00   275.00       1.022053E-01       8.016490E-01      -2.198047E-02       4.561282E-04
   94.00   275.00       1.092798E-01       7.865973E-01      -3.154303E-02      -5.238884E-03
   95.00   275.00       1.156890E-01       7.711554E-01      -3.820284E-02      -1.187405E-02
   96.00   275.00       1.216157E-01       7.547629E-01      -4.186152E-02      -1.849825E-02
   97.00   275.00       1.274674E-01       7.369238E-01      -4.275732E-02      -2.420242E-02
   98.00   275.00       1.338908E-01       7.173847E-01      -4.142055E-02      -2.824515E-02
   99.00   275.00       1.416455E-01       6.961907E-01      -3.859588E-02      -3.014705E-02
  100.00   275.00       1.514517E-01       6.737178E-01      -3.513715E-02      -2.976080E-02
  101.00   275.00       1.639423E-01       6.506769E-01      -3.185721E-02      -2.727400E-02
  102.00   275.00       1.794169E-01       6.279970E-01      -2.942122E-02      -2.319200E-02
  103.00   275.00       1.978404E-01       6.067584E-01      -2.822046E-02      -1.825181E-02
  104.00   275.00       2.187747E-01       5.880361E-01      -2.829874E-02      -1.330153E-02
  105.00   275.00       2.413614E-01       5.727503E-01      -2.932807E-02      -9.162802E-03
  106.00   275.00       2.644927E-01       5.615329E-01      -3.063432E-02      -6.464503E-03
  107.00   275.00       2.867768E-01       5.545918E-01      -3.129133E-02      -5.535530E-03
  108.00   275.00       3.067957E-01       5.516774E-01      -3.024957E-02      -6.304890E-03
  109.00   275.00       3.232415E-01       5.520659E-01      -2.649749E-02      -8.269341E-03
  110.00   275.00       3.350462E-01       5.546112E-01      -1.923460E-02      -1.053043E-02
  111.00   275.00       3.416356E-01       5.578673E-01      -7.998113E-03      -1.186380E-02
  112.00   275.00       3.428440E-01       5.602079E-01       7.205551E-03      -1.088300E-02
  113.00   275.00       3.390764E-01       5.600311E-01       2.586371E-02      -6.203426E-03
  114.00   275.00       3.312425E-01       5.559276E-01       4.697216E-02       3.372526E-03
  115.00   275.00       3.206436E-01       5.468347E-01       6.911676E-02       1.867007E-02
  116.00   275.00       3.089488E-01       5.321779E-01       9.061914E-02       4.006110E-02
  117.00   275.00       2.978463E-01       5.119065E-01       1.097010E-01       6.733166E-02
  118.00   275.00       2.890002E-01       4.865259E-01       1.246858E-01       9.970399E-02
  119.00   275.00       2.838348E-01       4.570395E-01       1.341803E-01       1.358887E-01
  120.00   275.00       2.833917E-01       4.248439E-01       1.372284E-01       1.742013E-01
  121.00   275.00       2.882172E-01       3.915851E-01       1.334354E-01       2.127118E-01
  122.00   275.00       2.983734E-01       3.589883E-01       1.229512E-01       2.494711E-01
  123.00   275.00       3.133477E-01       3.286939E-01       1.065275E-01       2.826396E-01
  124.00   275.00       3.321958E-01       3.020987E-01       8.539719E-02       3.106904E-01
  125.00   275.00       3.536225E-01       2.802368E-01       6.115957E-02       3.325300E-01
  126.00   275.00       3.761173E-01       2.636990E-01       3.562452E-02       3.475795E-01
  127.00   275.00       3.980982E-01       2.526121E-01       1.065227E-02       3.558082E-01
  128.00   275.00       4.180899E-01       2.466212E-01      -1.203745E-02       3.576831E-01
  129.00   275.00       4.347882E-01       2.450013E-01      -3.096657E-02       3.541227E-01
  130.00   275.00       4.472128E-01       2.467126E-01      -4.502847E-02       3.463718E-01
  131.00   275.00       4.547516E-01       2.505256E-01      -5.354588E-02       3.358736E-01
  132.00   275.00       4.571835E-01       2.551421E-01      -5.629041E-02       3.241329E-01
  133.00   275.00       4.546592E-01       2.593238E-01      -5.346398E-02       3.125857E-01
  134.00   275.00       4.476823E-01       2.619397E-01      -4.562950E-02       3.024869E-01
  135.00   275.00       4.369831E-01       2.621319E-01      -3.364511E-02       2.948286E-01
  136.00   275.00       4.234806E-01       2.592970E-01      -1.855505E-02       2.902864E-01
  137.00   275.00       4.081616E-01       2.531102E-01      -1.489430E-03       2.892005E-01
  138.00   275.00       3.920519E-01       2.435860E-01       1.643097E-02       2.915816E-01
  139.00   275.00       3.760543E-01       2.309507E-01       3.418181E-02       2.971531E-01
  140.00   275.00       3.609465E-01       2.156743E-01       5.089752E-02       3.053994E-01
  141.00   275.00       3.473310E-01       1.983268E-01       6.592341E-02       3.156370E-01
  142.00   275.00       3.355981E-01       1.796357E-01       7.882758E-02       3.270780E-01
  143.00   275.00       3.259392E-01       1.603327E-01       8.941044E-02       3.389028E-01
